model,accession,threshold,l1_idx,l1,true_label_count,seen_label_count,has_unseen_label,min_train_count_of_true_labels,sample_f1,predicted_label_count
Fusion_ESM2_contact,B7NRT1,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,B7UPF3,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,B8D509,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,B8DZX0,0.05,2,3,1,0,True,0,0.0,3
Fusion_ESM2_contact,B9K7P3,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,C0Q2T0,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,C1DQ77,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,C5A0T9,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,C5CGG9,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,C6DHT0,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,O30108,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,O58394,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,O66824,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,P68737,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,P68738,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,P68739,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,P68740,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,P68741,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,P96724,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q0A5M1,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q0SY02,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q0TA67,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q1DC68,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q1R5W4,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q2NWR1,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q2P5R1,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q32AH1,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q3BR52,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q3IT64,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q3MEZ3,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q3ZWY7,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q4UWV2,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q57H57,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q5JI47,0.05,2,3,1,0,True,0,0.0,3
Fusion_ESM2_contact,Q5PKA2,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q5SIM2,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q5V474,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,Q5YQW3,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q60CT7,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q66FP0,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q6HGE0,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q6KZ38,0.05,1,2,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q6MDK2,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q72IZ9,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q74NK2,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q7N959,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,Q7NDJ2,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q82MH6,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q83MJ0,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q87CZ0,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q8P7A0,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q8PIM0,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q8U263,0.05,2,3,1,0,True,0,0.0,4
Fusion_ESM2_contact,Q8X260,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,Q8YPV5,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q8ZAQ8,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q8ZYP2,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q97AL5,0.05,1,2,1,0,True,0,0.0,3
Fusion_ESM2_contact,Q97M37,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,Q9HKY3,0.05,1,2,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q9HS81,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,Q9PC89,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q9UYX5,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,Q9X2H9,0.05,2,3,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q9X7N2,0.05,2,3,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q9YES5,0.05,2,3,1,0,True,0,0.0,2
Fusion_ESM2_contact,P70486,0.05,2,3,1,1,False,983,0.0,2
Fusion_ESM2_contact,E1BLT8,0.05,1,2,1,1,False,55,0.6666666666666666,2
Fusion_ESM2_contact,Q2THW7,0.05,1,2,1,1,False,55,0.5,3
Fusion_ESM2_contact,Q2THW9,0.05,1,2,1,1,False,55,0.6666666666666666,2
Fusion_ESM2_contact,Q2THX1,0.05,1,2,1,1,False,55,0.6666666666666666,2
Fusion_ESM2_contact,Q5R838,0.05,1,2,1,1,False,55,0.6666666666666666,2
Fusion_ESM2_contact,Q8VDZ4,0.05,1,2,1,1,False,55,0.6666666666666666,2
Fusion_ESM2_contact,Q9C0B5,0.05,1,2,1,1,False,55,0.5,3
Fusion_ESM2_contact,O25711,0.05,2,3,1,1,False,41,0.0,1
Fusion_ESM2_contact,O32719,0.05,0,1,1,1,False,183,0.0,2
Fusion_ESM2_contact,P49053,0.05,0,1,1,1,False,6,0.0,1
Fusion_ESM2_contact,P38534,0.05,2,3,1,1,False,183,0.2222222222222222,8
Fusion_ESM2_contact,P29126,0.05,2,3,1,1,False,151,0.5,3
Fusion_ESM2_contact,Q86HW6,0.05,1,2,1,1,False,1899,0.6666666666666666,2
Fusion_ESM2_contact,A0K6D2,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A0PQ00,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A0QJB3,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A1KMX8,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A1W0X7,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A3M3C8,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A4JDB7,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A4TE29,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A4YTA9,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A5EID1,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A5G1J3,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A5U6Z5,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A7H220,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,A7I3Z5,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A7IK14,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A8FN39,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,A8IMV5,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A9ACK7,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,A9M159,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B0V9M3,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B1JZG0,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B1YL94,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B1YMX3,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B2HII5,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B2SZQ7,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B3Q9Q6,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B4S7P3,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B7GXW8,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B8ZS08,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,B9KCQ6,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,C1AG99,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,C4L3Y8,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,O25654,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,O32350,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,O33127,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,O68984,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,O86090,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,P0A7B1,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,P0A7B2,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,P0DP44,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,P0DP45,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,P58991,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,P65769,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,P9WHV8,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,P9WHV9,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q07411,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,Q0BGI1,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q2IX63,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q2NC49,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q39HM0,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q3SS86,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q4A040,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q4L8X9,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q55898,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q5FAJ0,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q5HLE0,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q5HT53,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q6G327,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q73VJ1,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q7MNJ0,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q7U3D7,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q7ULJ4,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,Q7V3U5,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q819I5,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q81MN9,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q87A63,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q87S51,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q87UP6,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q88CG4,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q88YD2,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q8CR71,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q8DEW2,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q8DMA8,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q8FF70,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,Q8Z4R0,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q8ZCX2,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9EUS8,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9JW42,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9JXS9,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9KD27,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9KU07,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9KZV6,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9PAC7,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9PMU0,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9X4M8,0.05,1,2,1,1,False,15,0.0,0
Fusion_ESM2_contact,Q9ZM10,0.05,1,2,1,1,False,15,0.0,1
Fusion_ESM2_contact,P0CY58,0.05,1,2,1,1,False,204,0.0,0
Fusion_ESM2_contact,A0A0C5Q309,0.05,0,1,1,1,False,3,0.0,1
Fusion_ESM2_contact,O00767,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,O02858,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,O44390,0.05,0,1,1,0,True,0,0.0,2
Fusion_ESM2_contact,O62849,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,P07308,0.05,0,1,1,1,False,3,0.0,4
Fusion_ESM2_contact,P0DOW2,0.05,0,1,1,0,True,0,0.0,3
Fusion_ESM2_contact,P0DOW3,0.05,0,1,1,0,True,0,0.0,3
Fusion_ESM2_contact,P13011,0.05,0,1,1,1,False,3,0.0,1
Fusion_ESM2_contact,P13516,0.05,0,1,1,1,False,3,0.0,3
Fusion_ESM2_contact,Q2KIA4,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,Q64420,0.05,0,1,1,1,False,3,0.0,1
Fusion_ESM2_contact,Q6P7B9,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,Q6T707,0.05,0,1,1,1,False,3,0.0,1
Fusion_ESM2_contact,Q6US81,0.05,0,1,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q75PL7,0.05,0,1,2,0,True,0,0.0,1
Fusion_ESM2_contact,Q86SK9,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,Q8ISS3,0.05,0,1,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q92038,0.05,0,1,1,1,False,3,0.0,1
Fusion_ESM2_contact,Q949X0,0.05,0,1,1,0,True,0,0.0,1
Fusion_ESM2_contact,Q95MI7,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,Q9FV68,0.05,0,1,1,0,True,0,0.0,0
Fusion_ESM2_contact,Q9TT94,0.05,0,1,1,1,False,3,0.0,2
Fusion_ESM2_contact,A9RAG2,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,B0FWD6,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,B1W4V4,0.05,0,1,1,1,False,2041,1.0,1
Fusion_ESM2_contact,O03175,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O03206,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O21336,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O21407,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O47478,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O47498,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,O63849,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,O78689,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O78757,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O79412,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O79438,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O79557,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O79679,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O79882,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,O99827,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P03923,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P03924,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P03925,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P03926,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P03927,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P07709,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P0AFE0,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,P0AFE1,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,P0AFE2,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,P0AFE3,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,P0CY45,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,P10329,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,P12777,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P15553,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P15959,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,P18933,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P18941,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P24873,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P24885,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P24980,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P24981,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P24982,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P26850,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P29922,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,P33513,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P34196,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P34856,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P34857,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P38603,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P41300,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P41315,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P41322,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43189,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43190,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43191,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43192,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43193,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43194,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43195,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43196,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43197,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43198,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43199,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43200,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43201,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43202,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43203,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43204,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43205,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43206,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43207,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P43208,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P48177,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P48657,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P48922,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P48923,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P48924,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,P48925,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P48926,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,P48927,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P50975,0.05,0,1,1,1,False,2041,1.0,1
Fusion_ESM2_contact,P55783,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P57260,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,P60497,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P60498,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P69232,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P69233,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P92486,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P92670,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,P92700,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q00543,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q00570,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q02500,0.05,0,1,1,1,False,1003,0.0,0
Fusion_ESM2_contact,Q0H8W8,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,Q1HK79,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,Q1RKE8,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,Q2I3G3,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q2LCR2,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,Q33635,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q33817,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q34050,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q34573,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q34944,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q35544,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q36425,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q36460,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q36836,0.05,0,1,1,1,False,1003,0.5,3
Fusion_ESM2_contact,Q37314,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,Q37371,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q37626,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q37712,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q38PR1,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q4JQH6,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q4UK29,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,Q56225,0.05,0,1,1,1,False,2041,1.0,1
Fusion_ESM2_contact,Q5ULB0,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q68VV9,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,Q71PB7,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q7Y8D2,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q82DT1,0.05,0,1,1,1,False,2041,1.0,1
Fusion_ESM2_contact,Q89AT8,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,Q8HEC0,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q8K9X9,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,Q8LX23,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q8PU61,0.05,0,1,1,1,False,9,0.0,1
Fusion_ESM2_contact,Q8W9G2,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q8W9M5,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q92G99,0.05,0,1,1,1,False,2041,0.6666666666666666,2
Fusion_ESM2_contact,Q94VK5,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q953I3,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q95710,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q95919,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q96070,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9B6E9,0.05,0,1,1,1,False,1003,0.6666666666666666,2
Fusion_ESM2_contact,Q9B8D7,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9F2V6,0.05,0,1,1,1,False,2041,1.0,1
Fusion_ESM2_contact,Q9G2W7,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9G3S5,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9G6M4,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9I0J3,0.05,0,1,1,1,False,2041,1.0,1
Fusion_ESM2_contact,Q9MIX9,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9T9V6,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9T9W5,0.05,0,1,1,1,False,1003,1.0,1
Fusion_ESM2_contact,Q9T9X3,0.05,0,1,1,1,False,1003,1.0,1
